datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,예측출력제한량
2023-09-21 09:00:00,24.65,0.0,6.0,72.5,0.55,1.15,195.392,162.326,720322.0,0.0,0,0.7249999999999996,-194.242,9.0,43390.0,-45766.33333333337,1,45.73244
2023-09-21 10:00:00,25.25,0.0,5.875,69.25,0.85,1.74,244.044,130.791,738668.0,3.0,1,-0.125,-242.304,10.0,18346.0,-26694.0,1,59.597263
2023-09-21 11:00:00,26.05,0.0,5.825,65.75,0.825,2.12,278.867,78.471,743973.0,18.0,1,-0.0499999999999998,-276.747,11.0,5305.0,-9652.0,1,73.03586
2023-09-21 12:00:00,26.225,0.0,5.375,62.75,0.875,2.47,239.119,117.491,731484.0,42.0,1,-0.4500000000000002,-236.649,12.0,-12489.0,6557.666666666628,1,58.638676
2023-09-21 13:00:00,25.8,0.0,6.35,65.5,0.675,2.17,178.323,133.995,747789.0,21.0,1,0.9749999999999996,-176.15300000000002,13.0,16305.0,-6707.0,1,64.54228
2023-09-21 14:00:00,25.3,0.0,5.25,65.75,0.425,2.115,174.798,134.713,782262.0,0.0,0,-1.0999999999999996,-172.683,14.0,34473.0,-28417.0,1,40.775024
2023-09-21 15:00:00,25.3,0.0,5.175,67.25,0.625,1.715,127.984,133.958,773951.0,0.0,0,-0.0750000000000001,-126.269,15.0,-8311.0,-5950.333333333372,1,34.87264
2023-09-23 11:00:00,25.9,0.0,4.825,64.0,0.9,2.455,248.579,37.044,652008.0,7.0,1,1.0750000000000002,-246.124,11.0,3363.0,-13168.666666666628,1,59.655388
2023-09-23 12:00:00,25.975,0.0,4.65,61.75,0.875,2.6,173.088,50.341,659929.0,20.0,1,-0.1749999999999998,-170.488,12.0,7921.0,-6401.666666666628,1,50.12143
2023-10-01 11:00:00,23.65,0.0,4.65,56.75,0.825,2.26,290.469,17.075,549.525,0.0,0,0.5250000000000004,-288.209,11.0,-5.124000000000024,4.432000000000016,1,61.616333
2023-10-01 12:00:00,23.875,0.0,4.925,52.0,0.975,2.9,303.687,9.184,531.528,72.0,1,0.2749999999999994,-300.78700000000003,12.0,-17.996999999999957,13.706000000000016,1,72.53356
2023-10-01 13:00:00,23.925,0.0,4.925,51.0,0.975,2.895,300.822,10.463,529.898,0.0,0,0.0,-297.927,13.0,-1.6299999999999957,7.085666666666612,1,72.74455
2023-10-01 14:00:00,24.25,0.0,4.1,51.75,0.975,2.865,275.285,18.736,534.384,0.0,0,-0.8250000000000002,-272.42,14.0,4.48599999999999,-2.447333333333404,1,54.153225
2023-10-01 15:00:00,24.25,0.0,4.7,48.75,1.0,2.54,218.731,76.023,541.071,0.0,0,0.6000000000000005,-216.191,15.0,6.687000000000012,-5.953333333333376,1,57.776836
2023-10-02 11:00:00,23.45,0.0,4.05,39.75,1.0,2.575,322.819,17.791,529.188,15.0,1,-0.0499999999999998,-320.244,11.0,-10.106999999999973,8.778999999999996,1,63.32489
2023-10-02 12:00:00,23.65,0.0,4.225,39.75,1.0,2.97,331.215,6.189,522.901,32.0,1,0.1749999999999998,-328.24499999999995,12.0,-6.287000000000035,7.560333333333347,1,68.6575
2023-10-02 13:00:00,23.825,0.0,4.225,38.5,1.0,3.07,317.97,9.665,521.575,44.0,1,0.0,-314.90000000000003,13.0,-1.325999999999908,2.979666666666617,1,68.15502
2023-10-02 14:00:00,23.675,0.0,4.125,38.25,1.0,2.855,267.073,25.423,532.459,30.0,1,-0.0999999999999996,-264.218,14.0,10.8839999999999,-6.8139999999999645,1,61.072002
2023-10-02 15:00:00,23.475,0.0,4.525,40.25,0.95,2.415,206.089,20.051,553.807,0.0,0,0.4000000000000003,-203.674,15.0,21.34800000000007,-17.860000000000014,1,62.6383
2023-10-04 12:00:00,23.975,0.0,3.975,54.5,1.0,2.675,305.434,8.085,619.553,0.0,0,0.25,-302.759,12.0,-8.706000000000017,5.70799999999997,1,53.381195
2023-10-04 13:00:00,24.1,0.0,3.775,54.5,1.0,2.925,302.951,4.142,603.247,0.0,0,-0.2000000000000001,-300.026,13.0,-16.30600000000004,13.772666666666623,1,50.058666
2023-10-04 14:00:00,24.225,0.0,4.6,52.0,1.0,2.79,275.38,23.233,625.226,0.0,0,0.8249999999999997,-272.59,14.0,21.97900000000004,-9.217333333333386,1,63.070957
2023-10-04 15:00:00,23.95,0.0,4.05,50.25,1.0,2.42,212.721,68.767,636.254,10.0,1,-0.5499999999999998,-210.301,15.0,11.02800000000002,-14.6783333333334,1,44.82635
2023-10-05 11:00:00,20.925,0.0,5.775,43.25,0.75,2.28,278.128,21.224,607.593,112.0,1,0.7000000000000002,-275.848,11.0,-41.77800000000002,22.63333333333333,1,88.72961
2023-10-05 12:00:00,21.15,0.0,5.925,43.5,1.0,2.87,267.485,21.581,577.289,159.0,1,0.1499999999999994,-264.615,12.0,-30.303999999999974,34.12866666666662,1,92.79975
2023-10-05 13:00:00,21.375,0.0,5.55,42.5,1.0,2.99,258.006,20.864,571.594,159.0,1,-0.375,-255.016,13.0,-5.694999999999936,13.89799999999991,1,85.822975
2023-10-05 14:00:00,21.35,0.0,6.125,43.0,1.0,2.83,246.127,46.924,591.778,159.0,1,0.5750000000000002,-243.297,14.0,20.18399999999997,-11.557666666666703,1,92.9895
2023-10-05 15:00:00,21.325,0.0,6.125,45.5,1.0,2.465,215.428,98.653,601.695,0.0,0,0.0,-212.963,15.0,9.91700000000003,-13.339333333333345,1,83.87655
2023-10-05 16:00:00,21.025,0.0,5.425,45.0,1.0,1.865,128.622,166.189,620.582,65.0,1,-0.7000000000000002,-126.75700000000002,16.0,18.886999999999944,-15.897000000000048,1,52.70077
2023-10-06 11:00:00,20.7,0.0,4.4,49.25,0.65,2.23,182.53,64.549,606.049,30.0,1,0.7250000000000005,-180.3,11.0,-48.92100000000005,21.387000000000057,1,48.537952
2023-10-06 12:00:00,20.5,0.0,4.225,48.5,0.2,1.83,207.579,39.336,636.848,0.0,0,-0.1750000000000007,-205.749,12.0,30.79899999999997,-4.225666666666712,1,46.53685
2023-10-10 11:00:00,21.575,0.0,4.775,51.25,1.0,2.48,296.145,16.67,592.639,0.0,0,0.3500000000000005,-293.665,11.0,-16.684999999999945,10.092333333333272,1,69.00626
2023-10-10 12:00:00,21.575,0.0,4.9,51.25,0.95,2.69,289.404,14.124,589.3,94.0,1,0.125,-286.714,12.0,-3.3390000000000555,7.787666666666723,1,71.07292
2023-10-10 13:00:00,21.85,0.0,3.825,55.0,0.975,2.835,276.735,25.652,576.998,94.0,1,-1.0750000000000002,-273.90000000000003,13.0,-12.301999999999907,9.314333333333252,1,47.185543
2023-10-10 14:00:00,22.275,0.0,3.9,52.0,0.975,2.645,199.577,63.165,596.451,0.0,0,0.0749999999999997,-196.932,14.0,19.45299999999997,-8.868000000000052,1,41.033863
2023-10-11 12:00:00,23.0,0.0,4.475,61.0,0.85,2.555,235.916,36.636,616.858,29.0,1,-0.375,-233.361,12.0,-6.663000000000011,9.441999999999894,1,50.934017
2023-10-11 13:00:00,23.175,0.0,4.75,61.25,0.7,2.39,217.616,59.168,610.081,17.0,1,0.2750000000000003,-215.22600000000003,13.0,-6.77699999999993,6.738999999999919,1,51.711697
2023-10-11 14:00:00,23.525,0.0,5.15,57.75,0.8,2.57,187.128,59.319,634.006,0.0,0,0.4000000000000003,-184.558,14.0,23.924999999999955,-13.691000000000033,1,59.51585
2023-10-11 15:00:00,23.45,0.0,4.65,58.5,0.9,2.32,143.735,60.097,653.673,0.0,0,-0.5,-141.41500000000002,15.0,19.66700000000003,-21.08633333333341,1,46.63682
2023-10-12 12:00:00,22.875,0.0,4.425,50.75,1.0,2.63,296.83,7.954,599.254,13.0,1,0.0999999999999996,-294.2,12.0,-9.201000000000022,6.780999999999949,1,63.416756
2023-10-12 14:00:00,22.925,0.0,4.725,48.0,0.95,2.425,256.145,27.058,599.967,17.0,1,0.2249999999999996,-253.72,14.0,13.736999999999966,-4.816666666666606,1,65.4094
2023-10-12 15:00:00,22.75,0.0,4.3,45.25,1.0,2.29,198.788,35.023,616.684,2.0,1,-0.4249999999999998,-196.498,15.0,16.716999999999985,-15.723666666666643,1,54.124172
2023-10-14 11:00:00,23.225,0.0,4.5,52.75,1.0,2.28,276.116,9.343,556.859,0.0,0,0.7999999999999998,-273.836,11.0,-4.863999999999919,5.082666666666569,1,61.566143
2023-10-14 13:00:00,23.95,0.0,3.725,49.5,0.825,2.335,204.299,17.202,576.013,22.0,1,1.1,-201.964,13.0,19.86099999999999,-13.00500000000011,1,41.835545
2023-10-14 14:00:00,23.65,0.0,4.65,48.5,0.675,2.165,201.447,63.719,576.817,0.0,0,0.9250000000000004,-199.282,14.0,0.8039999999999736,-7.15633333333335,1,54.446888
2023-10-14 15:00:00,23.15,0.0,5.25,46.25,0.8,1.86,147.402,79.36,587.316,0.0,0,0.5999999999999996,-145.54199999999997,15.0,10.499000000000024,-7.26733333333334,1,61.158848
2023-10-15 11:00:00,22.1,0.0,5.275,53.5,0.85,2.045,240.628,11.074,544.852,55.0,1,0.375,-238.583,11.0,0.0269999999999299,2.481999999999971,1,72.091324
2023-10-15 12:00:00,22.575,0.0,5.95,49.75,0.925,2.43,231.007,11.082,536.221,61.0,1,0.6749999999999998,-228.577,12.0,-8.630999999999972,5.744999999999891,1,86.80155
2023-10-15 13:00:00,22.675,0.0,5.65,50.25,0.9,2.375,229.609,12.998,536.626,61.0,1,-0.2999999999999998,-227.234,13.0,0.4049999999999727,2.6070000000000846,1,80.468315
2023-10-15 14:00:00,22.55,0.0,5.8,50.5,0.85,2.1,209.628,15.977,540.366,61.0,1,0.1499999999999994,-207.528,14.0,3.740000000000009,-2.628333333333444,1,80.769005
2023-10-15 15:00:00,22.15,0.0,5.85,51.75,0.8,1.695,164.036,69.644,550.102,52.0,1,0.0499999999999998,-162.341,15.0,9.73599999999999,-7.737333333333368,1,71.49595
2023-10-16 11:00:00,22.2,0.0,5.475,57.25,0.8,1.9,245.67,81.258,622.78,0.0,0,1.125,-243.77,11.0,3.2089999999999463,-4.165000000000077,1,67.019646
2023-10-16 12:00:00,22.475,0.0,5.6,55.25,0.8,2.025,266.346,38.236,613.902,23.0,1,0.125,-264.321,12.0,-8.877999999999929,4.848999999999819,1,76.510056
2023-10-16 13:00:00,22.525,0.0,5.525,54.5,0.85,2.26,268.955,43.068,589.533,79.0,1,-0.0749999999999992,-266.695,13.0,-24.369000000000028,19.20533333333333,1,75.84452
2023-10-16 14:00:00,22.175,0.0,6.25,53.25,0.825,2.16,226.65,95.865,599.592,82.0,1,0.7249999999999996,-224.49,14.0,10.058999999999967,1.41700000000003,1,81.13288
2023-10-16 15:00:00,21.55,0.0,6.3,53.75,0.875,1.895,169.384,136.638,618.709,24.0,1,0.0499999999999998,-167.48899999999998,15.0,19.11699999999996,-16.09766666666667,1,70.964455
2023-10-17 12:00:00,20.45,0.0,4.475,53.25,1.0,2.705,289.341,6.816,568.958,146.0,1,0.4249999999999998,-286.636,12.0,-12.710000000000036,13.6873333333333,1,63.105038
2023-10-17 13:00:00,20.975,0.0,4.575,53.25,1.0,2.785,282.878,8.428,559.453,148.0,1,0.1000000000000005,-280.093,13.0,-9.504999999999995,10.573333333333268,1,64.3606
2023-10-17 14:00:00,21.3,0.0,3.85,53.75,1.0,2.615,269.282,22.246,577.791,143.0,1,-0.7250000000000001,-266.667,14.0,18.33800000000008,-9.05700000000013,1,48.032864
2023-10-20 13:00:00,18.225,0.0,5.2,50.75,0.55,2.32,270.457,88.486,596.286,16.0,1,1.0750000000000002,-268.137,13.0,-62.1400000000001,50.801000000000045,1,66.688034
2023-10-20 14:00:00,18.725,0.0,6.5,44.0,0.85,2.56,246.683,113.122,580.856,108.0,1,1.2999999999999998,-244.123,14.0,-15.42999999999995,31.0,1,91.76914
2023-10-20 15:00:00,18.55,0.0,6.1,44.0,0.85,2.04,180.952,177.395,582.299,87.0,1,-0.4000000000000003,-178.912,15.0,1.4429999999999836,4.181333333333328,1,68.59777
2023-10-20 16:00:00,18.0,0.0,6.525,43.5,0.825,1.355,83.903,209.753,618.935,19.0,1,0.4250000000000007,-82.548,16.0,36.63599999999997,-24.905000000000086,1,58.90788
2023-10-21 12:00:00,17.9,0.0,3.2,41.0,1.0,2.72,314.472,7.226,509.739,19.0,1,0.4250000000000002,-311.75199999999995,12.0,-14.702000000000057,15.042666666666662,1,48.268543
2023-10-21 13:00:00,18.95,0.0,3.55,39.5,1.0,2.8,297.311,13.956,500.776,19.0,1,0.3499999999999996,-294.511,13.0,-8.962999999999965,10.875999999999976,1,53.683704
2023-10-21 14:00:00,19.775,0.0,4.55,38.0,1.0,2.61,264.737,51.498,513.491,19.0,1,1.0,-262.127,14.0,12.714999999999977,-5.489000000000033,1,67.30735
2023-10-21 15:00:00,19.8,0.0,5.6,40.75,1.0,2.14,196.909,95.499,532.276,8.0,1,1.0499999999999998,-194.769,15.0,18.784999999999968,-16.76166666666677,1,75.15616
2023-10-22 13:00:00,20.425,0.0,3.5,48.0,0.975,2.655,253.159,12.892,499.708,7.0,1,0.7250000000000001,-250.504,13.0,-7.840999999999951,7.749999999999886,1,44.293438
2023-10-27 11:00:00,20.225,0.0,6.075,41.75,0.975,2.175,296.771,13.209,595.099,0.0,0,0.3250000000000002,-294.596,11.0,-26.49299999999993,18.92566666666653,1,98.0372
2023-10-27 12:00:00,20.15,0.0,6.175,41.5,0.975,2.47,280.478,14.454,579.977,0.0,0,0.0999999999999996,-278.008,12.0,-15.122000000000073,18.91233333333321,1,99.162895
2023-10-27 13:00:00,20.025,0.0,6.5,43.25,0.975,2.54,273.566,13.678,567.673,0.0,0,0.3250000000000002,-271.02599999999995,13.0,-12.303999999999974,13.243333333333226,1,103.55623
2023-10-27 14:00:00,20.075,0.0,6.2,42.75,1.0,2.47,262.296,26.081,581.846,145.0,1,-0.2999999999999998,-259.826,14.0,14.173000000000002,-5.347333333333495,1,96.90964
2023-10-27 15:00:00,19.875,0.0,5.675,42.25,1.0,2.09,200.884,99.461,592.357,130.0,1,-0.5250000000000004,-198.794,15.0,10.510999999999967,-11.731666666666683,1,75.44753
2023-10-27 16:00:00,19.25,0.0,6.425,45.75,1.0,1.475,97.274,186.535,612.798,0.0,0,0.75,-95.799,16.0,20.44100000000003,-17.131000000000085,1,63.568344
2023-10-28 13:00:00,20.575,0.0,3.5,50.0,1.0,2.575,257.488,3.952,528.126,20.0,1,0.4249999999999998,-254.913,13.0,-10.875999999999976,10.516666666666538,1,44.265926
2023-10-28 14:00:00,20.925,0.0,3.475,44.5,1.0,2.34,238.487,7.076,539.399,0.0,0,-0.0249999999999999,-236.147,14.0,11.273000000000025,-3.8900000000001,1,44.769863
2023-11-07 12:00:00,16.575,0.0,4.95,53.0,0.725,1.74,224.491,117.117,594.466,0.0,0,-0.2749999999999994,-222.751,12.0,-11.184999999999944,4.901666666666529,1,53.179546
2023-11-07 13:00:00,16.65,0.0,5.25,54.5,0.5,1.485,215.813,111.519,585.143,0.0,0,0.2999999999999998,-214.328,13.0,-9.32299999999998,9.94366666666656,1,55.022305
2023-11-10 13:00:00,14.55,0.0,6.175,60.0,0.5,1.285,161.352,168.35,619.168,103.0,1,0.5,-160.067,13.0,-24.29600000000005,27.826999999999884,1,53.64873
2023-11-10 14:00:00,14.325,0.0,6.525,61.0,0.65,1.4,157.481,168.836,632.632,54.0,1,0.3500000000000005,-156.081,14.0,13.463999999999942,-0.877333333333354,1,61.24216
2023-11-10 15:00:00,14.1,0.0,6.05,60.5,0.475,1.3,109.492,191.622,630.347,55.0,1,-0.4750000000000005,-108.192,15.0,-2.284999999999968,-2.9646666666666306,1,42.579258
2023-11-11 11:00:00,12.625,0.0,5.625,53.5,1.0,1.955,284.213,45.485,551.494,68.0,1,0.9000000000000004,-282.25800000000004,11.0,-10.933999999999967,18.62699999999996,1,81.28336
2023-11-11 12:00:00,12.875,0.0,5.3,51.25,0.95,2.255,264.713,55.617,535.591,102.0,1,-0.3250000000000002,-262.458,12.0,-15.90300000000002,14.24666666666667,1,74.30793
2023-11-11 13:00:00,12.825,0.0,5.425,50.0,0.95,2.35,244.717,99.305,527.836,86.0,1,0.125,-242.367,13.0,-7.7549999999999955,10.47099999999989,1,71.9787
2023-11-11 14:00:00,12.6,0.0,5.625,55.5,0.7,1.58,145.575,183.639,543.9,60.0,1,0.2000000000000001,-143.99499999999998,14.0,16.063999999999965,-8.124333333333425,1,46.731113
2023-11-20 12:00:00,14.675,0.0,3.65,51.0,1.0,2.275,316.99,40.989,601.826,2.0,1,0.2999999999999998,-314.71500000000003,12.0,-24.09699999999998,23.95466666666653,1,48.723606
2023-11-20 13:00:00,14.875,0.0,3.625,51.25,1.0,2.34,299.972,39.852,576.28,6.0,1,-0.0249999999999999,-297.632,13.0,-25.54600000000005,25.062999999999988,1,46.967663
2023-11-20 14:00:00,14.975,0.0,3.8,48.75,1.0,2.19,253.31,44.701,596.908,3.0,1,0.1749999999999998,-251.12,14.0,20.628000000000043,-5.2366666666667925,1,47.504223
2023-12-06 13:00:00,17.625,0.0,7.233,52.75,0.767,1.8,151.516,108.093,626.241,8.0,1,2.233,-149.71599999999998,13.0,-56.182000000000016,35.91699999999992,1,89.62175
2023-12-08 12:00:00,19.125,0.0,5.325,55.25,0.825,1.88,233.337,160.054,630.848,0.0,0,0.6749999999999998,-231.457,12.0,-32.94500000000005,29.33333333333337,1,53.961044
2023-12-08 13:00:00,19.425,0.0,5.1,53.25,0.825,1.98,227.157,154.451,608.549,9.0,1,-0.2250000000000005,-225.177,13.0,-22.29899999999997,25.847666666666555,1,51.60787
2023-12-08 14:00:00,19.25,0.0,5.65,55.25,0.875,1.875,182.959,184.66,616.442,32.0,1,0.5500000000000007,-181.084,14.0,7.893000000000029,2.1709999999998217,1,52.096996
2024-01-06 13:00:00,10.825,0.0,3.725,46.5,1.0,2.105,303.876,31.541,0.0,21.0,1,-0.0499999999999998,-301.771,13.0,0.0,0.0,1,52.91532
2024-01-06 14:00:00,11.125,0.0,3.4,45.25,1.0,2.04,264.786,74.34,0.0,34.0,1,-0.3250000000000002,-262.746,14.0,0.0,0.0,1,41.144363
2024-01-10 13:00:00,7.5,0.0,5.775,53.25,0.5,1.39,228.689,147.862,0.0,25.0,1,1.0,-227.299,13.0,0.0,0.0,1,60.754494
2024-01-10 14:00:00,8.275,0.0,6.1,54.5,0.725,1.41,181.156,203.18,0.0,42.0,1,0.3249999999999993,-179.746,14.0,0.0,0.0,1,55.162052
2024-01-10 15:00:00,7.875,0.0,5.725,54.75,0.725,1.18,128.198,220.793,0.0,5.0,1,-0.375,-127.018,15.0,0.0,0.0,1,39.99557
2024-01-14 12:00:00,15.475,0.0,5.2,51.75,1.0,1.995,293.809,82.876,0.0,15.0,1,0.75,-291.814,12.0,0.0,0.0,1,71.284775
2024-01-14 13:00:00,15.55,0.0,5.2,53.5,0.95,2.17,268.358,86.496,0.0,39.0,1,0.0,-266.188,13.0,0.0,0.0,1,68.13777
2024-01-14 14:00:00,15.9,0.0,6.975,54.5,0.85,1.95,219.379,123.901,0.0,32.0,1,1.7749999999999997,-217.429,14.0,0.0,0.0,1,89.63959
2024-01-14 15:00:00,15.5,0.0,5.85,59.5,0.825,1.675,155.882,115.516,0.0,0.0,0,-1.125,-154.207,15.0,0.0,0.0,1,61.45416
2024-01-15 11:00:00,7.225,0.0,6.525,49.75,0.9,1.49,294.505,149.312,0.0,8.0,1,1.1000000000000003,-293.015,11.0,0.0,0.0,1,85.444664
2024-01-15 12:00:00,7.6,0.0,5.6,50.5,0.95,1.94,318.363,92.93,0.0,76.0,1,-0.9250000000000008,-316.423,12.0,0.0,0.0,1,80.86663
2024-01-15 13:00:00,8.225,0.0,6.575,48.25,0.95,2.115,306.757,112.528,0.0,132.0,1,0.9750000000000004,-304.642,13.0,0.0,0.0,1,95.754814
2024-01-15 14:00:00,8.175,0.0,6.1,48.25,0.975,2.105,276.635,145.946,0.0,97.0,1,-0.4750000000000005,-274.53,14.0,0.0,0.0,1,81.258736
2024-01-15 15:00:00,8.3,0.0,5.275,46.5,0.9,1.74,206.156,195.723,0.0,60.0,1,-0.8249999999999993,-204.416,15.0,0.0,0.0,1,51.91308
2024-01-28 14:00:00,7.7,0.0,4.75,49.25,0.725,1.54,256.154,80.406,0.0,70.0,1,-0.0999999999999996,-254.614,14.0,0.0,0.0,1,60.15537
2024-01-28 15:00:00,8.15,0.0,5.15,47.5,0.775,1.395,193.62,126.727,0.0,58.0,1,0.4000000000000003,-192.225,15.0,0.0,0.0,1,56.275265
2024-02-13 11:00:00,14.975,0.0,5.425,59.75,0.75,1.875,263.196,118.973,0.0,0.0,0,0.75,-261.321,11.0,0.0,0.0,1,62.159107
2024-02-13 12:00:00,15.675,0.0,5.05,59.5,0.825,2.23,292.257,111.444,0.0,0.0,0,-0.375,-290.027,12.0,0.0,0.0,1,60.297127
2024-02-13 13:00:00,16.025,0.0,5.375,55.5,0.95,2.42,318.663,92.77,0.0,0.0,0,0.3250000000000002,-316.243,13.0,0.0,0.0,1,73.820564
2024-02-13 14:00:00,16.775,0.0,4.775,53.25,1.0,2.39,261.385,119.222,0.0,30.0,1,-0.5999999999999996,-258.995,14.0,0.0,0.0,1,56.60223
2024-02-13 15:00:00,17.325,0.0,5.425,53.0,1.0,1.99,219.124,89.547,0.0,1.0,1,0.6499999999999995,-217.134,15.0,0.0,0.0,1,68.00857
2024-02-17 13:00:00,13.775,0.0,3.525,52.0,1.0,2.575,338.745,6.834,0.0,6.0,1,0.25,-336.17,13.0,0.0,0.0,1,50.85042
2024-02-17 14:00:00,13.725,0.0,4.225,55.0,1.0,2.665,316.009,18.857,0.0,12.0,1,0.6999999999999997,-313.344,14.0,0.0,0.0,1,59.727062
2024-02-17 15:00:00,13.9,0.0,3.625,54.5,1.0,2.37,259.051,35.509,0.0,6.0,1,-0.5999999999999996,-256.681,15.0,0.0,0.0,1,42.70481
2024-02-26 12:00:00,8.8,0.0,3.975,59.0,0.725,2.395,327.175,54.274,0.0,0.0,0,0.1499999999999999,-324.78000000000003,12.0,0.0,0.0,1,49.97069
2024-02-26 13:00:00,9.15,0.0,4.075,60.25,0.675,2.73,314.387,44.471,0.0,0.0,0,0.1,-311.657,13.0,0.0,0.0,1,51.127007
2024-02-26 14:00:00,9.1,0.0,4.675,61.25,0.65,2.78,309.564,40.92,0.0,0.0,0,0.5999999999999996,-306.78400000000005,14.0,0.0,0.0,1,61.726448
2024-02-26 15:00:00,9.275,0.0,4.375,59.0,0.7,2.56,246.161,47.378,0.0,0.0,0,-0.2999999999999998,-243.601,15.0,0.0,0.0,1,52.01408
2024-03-07 11:00:00,10.15,0.0,4.55,55.25,1.0,2.225,319.183,53.978,0.0,0.0,0,0.7999999999999998,-316.958,11.0,0.0,0.0,1,63.147835
2024-03-07 12:00:00,10.775,0.0,5.625,49.75,1.0,2.625,281.07,61.931,0.0,55.0,1,1.0750000000000002,-278.445,12.0,0.0,0.0,1,83.01526
2024-03-07 13:00:00,10.625,0.0,5.55,46.25,0.95,2.82,239.441,141.595,0.0,61.0,1,-0.0750000000000001,-236.621,13.0,0.0,0.0,1,72.19148
2024-03-07 14:00:00,10.475,0.0,6.65,44.75,0.725,2.44,257.77,117.803,0.0,9.0,1,1.1000000000000003,-255.33,14.0,0.0,0.0,1,93.044914
2024-03-07 15:00:00,10.175,0.0,5.7,49.0,0.775,2.16,213.641,155.488,0.0,79.0,1,-0.9500000000000002,-211.481,15.0,0.0,0.0,1,65.59075
2024-03-07 16:00:00,10.125,0.0,6.2,47.25,1.0,1.74,120.705,184.882,0.0,42.0,1,0.5,-118.965,16.0,0.0,0.0,1,63.456104
2024-03-08 11:00:00,9.675,0.0,5.225,44.0,0.725,1.81,283.466,147.835,0.0,0.0,0,0.3499999999999996,-281.656,11.0,0.0,0.0,1,64.558754
2024-03-08 12:00:00,9.575,0.0,4.925,39.5,0.9,2.37,336.401,93.887,0.0,8.0,1,-0.2999999999999998,-334.031,12.0,0.0,0.0,1,76.042786
2024-03-08 13:00:00,9.675,0.0,5.325,39.75,0.975,2.97,352.357,75.497,0.0,57.0,1,0.4000000000000003,-349.387,13.0,0.0,0.0,1,87.645744
2024-03-08 14:00:00,10.075,0.0,5.775,37.75,0.975,2.925,338.427,87.283,0.0,82.0,1,0.4500000000000002,-335.502,14.0,0.0,0.0,1,94.20783
2024-03-08 15:00:00,9.9,0.0,6.15,37.5,1.0,2.615,265.405,161.18,0.0,96.0,1,0.375,-262.79,15.0,0.0,0.0,1,86.42419
2024-03-08 16:00:00,8.975,0.0,6.975,43.25,0.975,1.96,152.289,229.09,0.0,39.0,1,0.8249999999999993,-150.32899999999998,16.0,0.0,0.0,1,75.032036
2024-03-09 11:00:00,7.55,0.0,4.525,49.0,0.85,2.025,335.565,66.973,0.0,0.0,0,0.375,-333.54,11.0,0.0,0.0,1,65.61413
2024-03-09 12:00:00,7.775,0.0,4.25,47.0,0.825,2.4,366.296,9.924,0.0,46.0,1,-0.2750000000000003,-363.896,12.0,0.0,0.0,1,69.04342
2024-03-09 13:00:00,8.45,0.0,4.875,48.0,0.975,2.985,362.702,7.422,0.0,119.0,1,0.625,-359.717,13.0,0.0,0.0,1,81.51808
2024-03-09 14:00:00,8.8,0.0,4.725,46.0,0.975,3.01,333.994,30.739,0.0,117.0,1,-0.1500000000000003,-330.98400000000004,14.0,0.0,0.0,1,75.67466
2024-03-09 15:00:00,9.225,0.0,4.95,46.0,0.95,2.54,271.593,75.532,0.0,70.0,1,0.2250000000000005,-269.053,15.0,0.0,0.0,1,70.54242
2024-03-09 16:00:00,9.15,0.0,4.0,47.0,0.95,2.125,184.002,104.122,0.0,3.0,1,-0.9500000000000002,-181.877,16.0,0.0,0.0,1,41.898903
2024-03-10 11:00:00,10.525,0.0,3.425,39.75,1.0,2.555,330.52,5.643,0.0,0.0,0,0.75,-327.965,11.0,0.0,0.0,1,55.774395
2024-03-10 12:00:00,10.95,0.0,4.025,39.5,1.0,2.985,318.248,3.071,0.0,14.0,1,0.6000000000000005,-315.263,12.0,0.0,0.0,1,66.90252
2024-03-10 13:00:00,11.075,0.0,3.75,41.25,1.0,3.185,305.708,2.821,0.0,15.0,1,-0.2750000000000003,-302.523,13.0,0.0,0.0,1,60.094677
2024-03-10 14:00:00,11.55,0.0,3.625,40.75,1.0,3.13,291.425,4.768,0.0,15.0,1,-0.125,-288.295,14.0,0.0,0.0,1,56.632755
2024-03-10 15:00:00,11.55,0.0,3.5,41.0,1.0,2.81,242.969,11.056,0.0,11.0,1,-0.125,-240.159,15.0,0.0,0.0,1,49.620216
2024-03-10 16:00:00,11.525,0.0,3.25,42.25,1.0,2.27,162.454,4.418,0.0,0.0,0,-0.25,-160.184,16.0,0.0,0.0,1,38.142483
2024-03-13 11:00:00,10.95,0.0,3.325,43.75,1.0,2.53,357.855,20.275,0.0,0.0,0,0.0250000000000003,-355.32500000000005,11.0,0.0,0.0,1,52.447437
2024-03-13 12:00:00,11.325,0.0,3.825,42.5,1.0,2.97,375.356,11.267,0.0,0.0,0,0.5,-372.386,12.0,0.0,0.0,1,64.97358
2024-03-13 13:00:00,11.875,0.0,3.35,42.5,1.0,3.125,366.132,11.417,0.0,11.0,1,-0.4750000000000001,-363.007,13.0,0.0,0.0,1,55.507908
2024-03-13 14:00:00,12.625,0.0,3.725,41.0,1.0,3.06,337.676,16.117,0.0,8.0,1,0.375,-334.616,14.0,0.0,0.0,1,60.55997
