거래일자,거래시간,지역,연료원,발전량(MWh)
2023-12-02,17,서울시,태양광,0.442076
2023-12-02,18,서울시,태양광,0.003677
2023-12-02,19,서울시,태양광,0.04888
2023-12-02,20,서울시,태양광,0.105
2023-12-02,21,서울시,태양광,0.03896
2023-12-02,22,서울시,태양광,0
2023-12-02,23,서울시,태양광,0
2023-12-02,24,서울시,태양광,0
2023-12-02,1,인천시,태양광,0
2023-12-02,2,인천시,태양광,0
2023-12-02,3,인천시,태양광,0
2023-12-02,4,인천시,태양광,0
2023-12-02,5,인천시,태양광,0
2023-12-02,6,인천시,태양광,0.00008
2023-12-02,7,인천시,태양광,0
2023-12-02,8,인천시,태양광,0.026987
2023-12-02,9,인천시,태양광,2.430328
2023-12-02,10,인천시,태양광,7.190539
2023-12-02,11,인천시,태양광,14.367849
2023-12-02,12,인천시,태양광,15.240924
2023-12-02,13,인천시,태양광,11.659693
2023-12-02,14,인천시,태양광,22.000982
2023-12-02,15,인천시,태양광,19.252552
2023-12-02,16,인천시,태양광,10.268536
2023-12-02,17,인천시,태양광,7.102705
2023-12-02,18,인천시,태양광,5.619727
2023-12-02,19,인천시,태양광,1.559017
2023-12-02,20,인천시,태양광,1.351381
2023-12-02,21,인천시,태양광,0.66472
2023-12-02,22,인천시,태양광,0.35624
2023-12-02,23,인천시,태양광,0.01536
2023-12-02,24,인천시,태양광,0
2023-12-02,1,대전시,태양광,0
2023-12-02,2,대전시,태양광,0
2023-12-02,3,대전시,태양광,0
2023-12-02,4,대전시,태양광,0
2023-12-02,5,대전시,태양광,0
2023-12-02,6,대전시,태양광,0
2023-12-02,7,대전시,태양광,0
2023-12-02,8,대전시,태양광,0.00899
2023-12-02,9,대전시,태양광,0.25982
2023-12-02,10,대전시,태양광,1.165321
2023-12-02,11,대전시,태양광,1.944679
2023-12-02,12,대전시,태양광,3.036228
2023-12-02,13,대전시,태양광,3.125478
2023-12-02,14,대전시,태양광,3.386976
2023-12-02,15,대전시,태양광,5.359149
2023-12-02,16,대전시,태양광,2.088179
2023-12-02,17,대전시,태양광,0.358802
2023-12-02,18,대전시,태양광,0
2023-12-02,19,대전시,태양광,0
2023-12-02,20,대전시,태양광,0
2023-12-02,21,대전시,태양광,0
2023-12-02,22,대전시,태양광,0
2023-12-02,23,대전시,태양광,0
2023-12-02,24,대전시,태양광,0
2023-12-02,1,광주시,태양광,0.001
2023-12-02,2,광주시,태양광,0.00072
2023-12-02,3,광주시,태양광,0.0014
2023-12-02,4,광주시,태양광,0.00144
2023-12-02,5,광주시,태양광,0.00144
2023-12-02,6,광주시,태양광,0.0014
2023-12-02,7,광주시,태양광,0
2023-12-02,8,광주시,태양광,0.031023
2023-12-02,9,광주시,태양광,1.199924
2023-12-02,10,광주시,태양광,4.761649
2023-12-02,11,광주시,태양광,6.61163
2023-12-02,12,광주시,태양광,9.304343
2023-12-02,13,광주시,태양광,6.719619
2023-12-02,14,광주시,태양광,10.901893
2023-12-02,15,광주시,태양광,7.162915
2023-12-02,16,광주시,태양광,3.580072
2023-12-02,17,광주시,태양광,2.469125
2023-12-02,18,광주시,태양광,0.61589
2023-12-02,19,광주시,태양광,0.65424
2023-12-02,20,광주시,태양광,0.19274
2023-12-02,21,광주시,태양광,0.067
2023-12-02,22,광주시,태양광,0.0025
2023-12-02,23,광주시,태양광,0
2023-12-02,24,광주시,태양광,0
2023-12-02,1,대구시,태양광,0
2023-12-02,2,대구시,태양광,0
2023-12-02,3,대구시,태양광,0
2023-12-02,4,대구시,태양광,0
2023-12-02,5,대구시,태양광,0
2023-12-02,6,대구시,태양광,0
2023-12-02,7,대구시,태양광,0
2023-12-02,8,대구시,태양광,0.471735
2023-12-02,9,대구시,태양광,5.610825
2023-12-02,10,대구시,태양광,17.186605
2023-12-02,11,대구시,태양광,26.636228
2023-12-02,12,대구시,태양광,31.043036
2023-12-02,13,대구시,태양광,31.904344
2023-12-02,14,대구시,태양광,30.567186
2023-12-02,15,대구시,태양광,23.423533
2023-12-02,16,대구시,태양광,10.470995
2023-12-02,17,대구시,태양광,3.753597
2023-12-02,18,대구시,태양광,2.486453
2023-12-02,19,대구시,태양광,3.02928
2023-12-02,20,대구시,태양광,1.385396
2023-12-02,21,대구시,태양광,0.6504
2023-12-02,22,대구시,태양광,0.1008
2023-12-02,23,대구시,태양광,0
2023-12-02,24,대구시,태양광,0
2023-12-02,1,세종시,태양광,0
2023-12-02,2,세종시,태양광,0
2023-12-02,3,세종시,태양광,0
2023-12-02,4,세종시,태양광,0
2023-12-02,5,세종시,태양광,0
2023-12-02,6,세종시,태양광,0
2023-12-02,7,세종시,태양광,0
2023-12-02,8,세종시,태양광,0.020436
2023-12-02,9,세종시,태양광,0.795601
2023-12-02,10,세종시,태양광,2.53739
2023-12-02,11,세종시,태양광,4.342564
2023-12-02,12,세종시,태양광,4.834546
2023-12-02,13,세종시,태양광,6.800227
2023-12-02,14,세종시,태양광,13.94333
2023-12-02,15,세종시,태양광,10.435829
2023-12-02,16,세종시,태양광,3.506018
2023-12-02,17,세종시,태양광,2.287336
2023-12-02,18,세종시,태양광,1.494009
2023-12-02,19,세종시,태양광,0.759659
2023-12-02,20,세종시,태양광,0.55584
2023-12-02,21,세종시,태양광,0
2023-12-02,22,세종시,태양광,0
2023-12-02,23,세종시,태양광,0
2023-12-02,24,세종시,태양광,0
2023-12-02,1,울산시,태양광,0
2023-12-02,2,울산시,태양광,0
2023-12-02,3,울산시,태양광,0
2023-12-02,4,울산시,태양광,0
2023-12-02,5,울산시,태양광,0
2023-12-02,6,울산시,태양광,0
2023-12-02,7,울산시,태양광,0
2023-12-02,8,울산시,태양광,0.579678
2023-12-02,9,울산시,태양광,7.080159
2023-12-02,10,울산시,태양광,19.098428
2023-12-02,11,울산시,태양광,26.906086
2023-12-02,12,울산시,태양광,30.851167
2023-12-02,13,울산시,태양광,31.433559
2023-12-02,14,울산시,태양광,28.724915
2023-12-02,15,울산시,태양광,22.991827
2023-12-02,16,울산시,태양광,12.535928
2023-12-02,17,울산시,태양광,2.547787
2023-12-02,18,울산시,태양광,0.195459
2023-12-02,19,울산시,태양광,0.22032
2023-12-02,20,울산시,태양광,0.39576
2023-12-02,21,울산시,태양광,0.40488
2023-12-02,22,울산시,태양광,0.37752
2023-12-02,23,울산시,태양광,0.18876
2023-12-02,24,울산시,태양광,0.01296
2023-12-02,1,부산시,태양광,0
2023-12-02,2,부산시,태양광,0
2023-12-02,3,부산시,태양광,0
2023-12-02,4,부산시,태양광,0
2023-12-02,5,부산시,태양광,0
2023-12-02,6,부산시,태양광,0
2023-12-02,7,부산시,태양광,0
2023-12-02,8,부산시,태양광,1.452076
2023-12-02,9,부산시,태양광,16.37679
2023-12-02,10,부산시,태양광,40.520557
2023-12-02,11,부산시,태양광,56.165538
2023-12-02,12,부산시,태양광,64.498346
2023-12-02,13,부산시,태양광,65.726514
2023-12-02,14,부산시,태양광,60.537143
2023-12-02,15,부산시,태양광,48.832933
2023-12-02,16,부산시,태양광,27.974089
2023-12-02,17,부산시,태양광,7.544477
2023-12-02,18,부산시,태양광,2.230067
2023-12-02,19,부산시,태양광,2.850132
2023-12-02,20,부산시,태양광,3.106936
2023-12-02,21,부산시,태양광,2.139396
2023-12-02,22,부산시,태양광,0.28624
2023-12-02,23,부산시,태양광,0.04308
2023-12-02,24,부산시,태양광,0
2023-12-03,1,경기도,태양광,0.0094
2023-12-03,2,경기도,태양광,0
2023-12-03,3,경기도,태양광,0
2023-12-03,4,경기도,태양광,0
2023-12-03,5,경기도,태양광,0
2023-12-03,6,경기도,태양광,0
2023-12-03,7,경기도,태양광,0
2023-12-03,8,경기도,태양광,1.108983
2023-12-03,9,경기도,태양광,28.745089
2023-12-03,10,경기도,태양광,93.953207
2023-12-03,11,경기도,태양광,144.764507
2023-12-03,12,경기도,태양광,175.906028
2023-12-03,13,경기도,태양광,185.895465
2023-12-03,14,경기도,태양광,175.834564
2023-12-03,15,경기도,태양광,144.092301
2023-12-03,16,경기도,태양광,85.740964
2023-12-03,17,경기도,태양광,30.736525
2023-12-03,18,경기도,태양광,15.237854
2023-12-03,19,경기도,태양광,18.286714
2023-12-03,20,경기도,태양광,15.547682
2023-12-03,21,경기도,태양광,13.029269
2023-12-03,22,경기도,태양광,9.482429
2023-12-03,23,경기도,태양광,4.300883
2023-12-03,24,경기도,태양광,0.903479
2023-12-03,1,강원도,태양광,0.00092
2023-12-03,2,강원도,태양광,0.0002
2023-12-03,3,강원도,태양광,0.0002
2023-12-03,4,강원도,태양광,0
2023-12-03,5,강원도,태양광,0
2023-12-03,6,강원도,태양광,0
2023-12-03,7,강원도,태양광,0
2023-12-03,8,강원도,태양광,3.328213
2023-12-03,9,강원도,태양광,58.691099
2023-12-03,10,강원도,태양광,178.163951
2023-12-03,11,강원도,태양광,259.960725
2023-12-03,12,강원도,태양광,310.465073
2023-12-03,13,강원도,태양광,323.776179
2023-12-03,14,강원도,태양광,312.40867
2023-12-03,15,강원도,태양광,253.006345
2023-12-03,16,강원도,태양광,145.214027
2023-12-03,17,강원도,태양광,60.461488
2023-12-03,18,강원도,태양광,47.549223
2023-12-03,19,강원도,태양광,63.866583
2023-12-03,20,강원도,태양광,66.699228
2023-12-03,21,강원도,태양광,42.951663
2023-12-03,22,강원도,태양광,22.140515
2023-12-03,23,강원도,태양광,9.028417
2023-12-03,24,강원도,태양광,2.426276
2023-12-03,1,경상남도,태양광,0.083976
2023-12-03,2,경상남도,태양광,0.00088
2023-12-03,3,경상남도,태양광,0
2023-12-03,4,경상남도,태양광,0
2023-12-03,5,경상남도,태양광,0
2023-12-03,6,경상남도,태양광,0
2023-12-03,7,경상남도,태양광,0
2023-12-03,8,경상남도,태양광,3.984248
2023-12-03,9,경상남도,태양광,52.802694
2023-12-03,10,경상남도,태양광,144.3812
2023-12-03,11,경상남도,태양광,214.177259
2023-12-03,12,경상남도,태양광,257.903794
2023-12-03,13,경상남도,태양광,273.265548
2023-12-03,14,경상남도,태양광,266.124988
2023-12-03,15,경상남도,태양광,219.992243
2023-12-03,16,경상남도,태양광,134.541359
2023-12-03,17,경상남도,태양광,48.023576
2023-12-03,18,경상남도,태양광,23.988855
2023-12-03,19,경상남도,태양광,29.116562
2023-12-03,20,경상남도,태양광,26.685636
2023-12-03,21,경상남도,태양광,19.570074
2023-12-03,22,경상남도,태양광,12.045075
2023-12-03,23,경상남도,태양광,4.627482
2023-12-03,24,경상남도,태양광,1.59554
2023-12-03,1,경상북도,태양광,0.025967
2023-12-03,2,경상북도,태양광,0.012655
2023-12-03,3,경상북도,태양광,0
2023-12-03,4,경상북도,태양광,0
2023-12-03,5,경상북도,태양광,0
2023-12-03,6,경상북도,태양광,0
2023-12-03,7,경상북도,태양광,0
2023-12-03,8,경상북도,태양광,5.737274
2023-12-03,9,경상북도,태양광,87.451332
2023-12-03,10,경상북도,태양광,242.721826
2023-12-03,11,경상북도,태양광,346.012477
2023-12-03,12,경상북도,태양광,407.187821
2023-12-03,13,경상북도,태양광,426.60324
2023-12-03,14,경상북도,태양광,416.830613
2023-12-03,15,경상북도,태양광,351.03155
2023-12-03,16,경상북도,태양광,214.766344
2023-12-03,17,경상북도,태양광,75.234033
2023-12-03,18,경상북도,태양광,34.103425
2023-12-03,19,경상북도,태양광,64.743469
2023-12-03,20,경상북도,태양광,68.006136
2023-12-03,21,경상북도,태양광,52.43214
2023-12-03,22,경상북도,태양광,31.100483
2023-12-03,23,경상북도,태양광,10.069773
2023-12-03,24,경상북도,태양광,1.694807
2023-12-03,1,전라남도,태양광,0
2023-12-03,2,전라남도,태양광,0
2023-12-03,3,전라남도,태양광,0
2023-12-03,4,전라남도,태양광,0
2023-12-03,5,전라남도,태양광,0
2023-12-03,6,전라남도,태양광,0
2023-12-03,7,전라남도,태양광,0.00936
2023-12-03,8,전라남도,태양광,14.239555
2023-12-03,9,전라남도,태양광,217.009464
2023-12-03,10,전라남도,태양광,627.943556
2023-12-03,11,전라남도,태양광,988.719195
2023-12-03,12,전라남도,태양광,1153.542426
2023-12-03,13,전라남도,태양광,1223.168258
2023-12-03,14,전라남도,태양광,1288.826242
2023-12-03,15,전라남도,태양광,1209.947828
2023-12-03,16,전라남도,태양광,864.190333
2023-12-03,17,전라남도,태양광,665.429899
2023-12-03,18,전라남도,태양광,499.679208
2023-12-03,19,전라남도,태양광,514.153161
2023-12-03,20,전라남도,태양광,447.673433
2023-12-03,21,전라남도,태양광,212.066458
2023-12-03,22,전라남도,태양광,46.157418
2023-12-03,23,전라남도,태양광,15.239185
2023-12-03,24,전라남도,태양광,3.253649
2023-12-03,1,전라북도,태양광,0.01008
2023-12-03,2,전라북도,태양광,0
2023-12-03,3,전라북도,태양광,0
2023-12-03,4,전라북도,태양광,0
2023-12-03,5,전라북도,태양광,0
2023-12-03,6,전라북도,태양광,0
2023-12-03,7,전라북도,태양광,0
2023-12-03,8,전라북도,태양광,4.547366
2023-12-03,9,전라북도,태양광,88.865635
2023-12-03,10,전라북도,태양광,260.011522
2023-12-03,11,전라북도,태양광,338.276926
2023-12-03,12,전라북도,태양광,425.545388
2023-12-03,13,전라북도,태양광,438.671735
2023-12-03,14,전라북도,태양광,442.390848
2023-12-03,15,전라북도,태양광,401.271881
2023-12-03,16,전라북도,태양광,252.036684
2023-12-03,17,전라북도,태양광,103.116147
2023-12-03,18,전라북도,태양광,51.204532
2023-12-03,19,전라북도,태양광,59.277608
2023-12-03,20,전라북도,태양광,52.424261
2023-12-03,21,전라북도,태양광,32.330144
2023-12-03,22,전라북도,태양광,18.268544
2023-12-03,23,전라북도,태양광,8.532491
2023-12-03,24,전라북도,태양광,2.237014
2023-12-03,1,충청남도,태양광,0.002
2023-12-03,2,충청남도,태양광,0.00016
2023-12-03,3,충청남도,태양광,0.00016
2023-12-03,4,충청남도,태양광,0.00016
2023-12-03,5,충청남도,태양광,0.00016
2023-12-03,6,충청남도,태양광,0.00016
2023-12-03,7,충청남도,태양광,0.0002
2023-12-03,8,충청남도,태양광,5.169388
2023-12-03,9,충청남도,태양광,105.953796
2023-12-03,10,충청남도,태양광,298.250758
2023-12-03,11,충청남도,태양광,468.933183
2023-12-03,12,충청남도,태양광,564.031352
2023-12-03,13,충청남도,태양광,609.453419
2023-12-03,14,충청남도,태양광,614.151124
2023-12-03,15,충청남도,태양광,537.135677
2023-12-03,16,충청남도,태양광,333.54553
2023-12-03,17,충청남도,태양광,183.319943
2023-12-03,18,충청남도,태양광,123.780251
2023-12-03,19,충청남도,태양광,130.294972
2023-12-03,20,충청남도,태양광,90.136335
2023-12-03,21,충청남도,태양광,40.262465
2023-12-03,22,충청남도,태양광,20.089462
2023-12-03,23,충청남도,태양광,9.007886
2023-12-03,24,충청남도,태양광,2.29224
2023-12-03,1,충청북도,태양광,0
2023-12-03,2,충청북도,태양광,0
2023-12-03,3,충청북도,태양광,0
2023-12-03,4,충청북도,태양광,0.245
2023-12-03,5,충청북도,태양광,0.1582
2023-12-03,6,충청북도,태양광,0
2023-12-03,7,충청북도,태양광,0
2023-12-03,8,충청북도,태양광,1.429047
2023-12-03,9,충청북도,태양광,26.895194
2023-12-03,10,충청북도,태양광,81.418939
2023-12-03,11,충청북도,태양광,127.229358
2023-12-03,12,충청북도,태양광,155.732869
2023-12-03,13,충청북도,태양광,164.014461
2023-12-03,14,충청북도,태양광,160.224156
2023-12-03,15,충청북도,태양광,138.56423
2023-12-03,16,충청북도,태양광,87.090453
2023-12-03,17,충청북도,태양광,52.816783
2023-12-03,18,충청북도,태양광,41.298994
2023-12-03,19,충청북도,태양광,44.389733
2023-12-03,20,충청북도,태양광,36.46138
2023-12-03,21,충청북도,태양광,17.794745
2023-12-03,22,충청북도,태양광,7.675901
2023-12-03,23,충청북도,태양광,4.165392
2023-12-03,24,충청북도,태양광,1.767536
2023-12-03,1,제주도,태양광,0.00048
2023-12-03,2,제주도,태양광,0.000464
2023-12-03,3,제주도,태양광,0.00044
2023-12-03,4,제주도,태양광,0.000312
2023-12-03,5,제주도,태양광,0.000272
2023-12-03,6,제주도,태양광,0.000264
2023-12-03,7,제주도,태양광,0.000232
2023-12-03,8,제주도,태양광,1.375201
2023-12-03,9,제주도,태양광,12.981266
2023-12-03,10,제주도,태양광,30.570348
2023-12-03,11,제주도,태양광,110.576528
2023-12-03,12,제주도,태양광,207.67451
2023-12-03,13,제주도,태양광,243.114978
2023-12-03,14,제주도,태양광,233.458961
2023-12-03,15,제주도,태양광,181.047882
2023-12-03,16,제주도,태양광,117.067183
2023-12-03,17,제주도,태양광,39.362609
2023-12-03,18,제주도,태양광,4.337474
2023-12-03,19,제주도,태양광,4.718251
2023-12-03,20,제주도,태양광,5.968877
2023-12-03,21,제주도,태양광,4.206178
2023-12-03,22,제주도,태양광,2.074628
2023-12-03,23,제주도,태양광,0.323624
2023-12-03,24,제주도,태양광,0.000304
2023-12-03,1,서울시,태양광,0
2023-12-03,2,서울시,태양광,0
2023-12-03,3,서울시,태양광,0
2023-12-03,4,서울시,태양광,0
2023-12-03,5,서울시,태양광,0
2023-12-03,6,서울시,태양광,0
2023-12-03,7,서울시,태양광,0
2023-12-03,8,서울시,태양광,0.044725
2023-12-03,9,서울시,태양광,1.515146
2023-12-03,10,서울시,태양광,4.860125
2023-12-03,11,서울시,태양광,7.925148
2023-12-03,12,서울시,태양광,9.820604
2023-12-03,13,서울시,태양광,10.477083
2023-12-03,14,서울시,태양광,10.056725
2023-12-03,15,서울시,태양광,8.23735
2023-12-03,16,서울시,태양광,4.794469
2023-12-03,17,서울시,태양광,0.984199
2023-12-03,18,서울시,태양광,0.006773
2023-12-03,19,서울시,태양광,0.04896
2023-12-03,20,서울시,태양광,0.105
2023-12-03,21,서울시,태양광,0.10776
2023-12-03,22,서울시,태양광,0.10012
2023-12-03,23,서울시,태양광,0.00936
