거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2022-09-21,597425,563531,541059,531474,528726,544383,576060,605797,615575,633993,603156,584268,580897,613775,646699,695116,702211,717932,753580,759356,724260,698740,672350,639720
2022-09-22,591618,564927,542481,529110,527802,547178,577814,624239,647943,625800,616456,607544,617630,648230,709565,704565,716150,748689,773298,775338,751925,716596,680907,649679
2022-09-23,605536,571130,545950,532916,531231,548471,580367,614929,626595,625966,606514,579330,566361,627209,669126,729684,745400,752023,767138,766030,742090,708793,675072,644342
2022-09-24,599831,567066,542664,528436,526155,540219,559096,560273,533432,513331,499099,472428,460430,472061,528721,611530,641472,676780,715859,719926,705175,679859,649922,625287
2022-09-25,583515,554135,534540,522111,520172,534950,551123,562834,565721,563298,559235,545004,518128,547126,586331,603306,634979,686695,724514,728009,713546,684303,650711,625282
2022-09-26,581001,550069,529359,518668,517804,535306,566242,611209,635263,640366,603803,596006,566999,592652,626188,695540,728171,746615,768433,768599,747843,712892,675882,646171
2022-09-27,597927,564179,543341,530504,528647,544639,576500,598393,603849,597343,584779,571922,586161,650546,641920,642670,694306,754507,779128,778473,751591,714324,675216,645373
2022-09-28,600387,567404,545831,532923,531625,548897,584179,626884,667557,684858,682859,689788,697956,724226,727187,738119,754737,765463,784074,783612,758514,719822,682101,647725
2022-09-29,598500,565435,544471,531014,529730,547205,580570,632303,675461,690110,676761,614438,589684,603659,622501,648264,694025,751167,777611,782328,745469,695240,671059,645515
2022-09-30,596185,561571,539399,526392,525637,543082,574519,593094,588587,585153,574966,562252,566342,588332,618211,660925,708345,751277,777727,792788,743007,696823,688200,657474
