datetime,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),일사(MJ/m2),태양광발전량(MWh),풍력발전량(MWh),전력수요(MWh),출력제한량,출력제한여부,풍속_증감량,일사_예측오차대응,시간대,전력수요_증감,전력수요_기준편차,발생예측,전일_출력제한량,출력제한_변화율,전일_태양광,전일_풍력,출력비율
2023-10-14 17:00:00,21.675,0.0,4.525,53.0,0.825,0.735,21.837,34.609,641.36,0.0,0,0.1000000000000005,-21.102,17.0,28.89300000000003,-27.64566666666667,0,0.0,0.0,80.965,54.077,0.0
2023-10-14 18:00:00,20.125,0.0,4.825,54.75,0.575,0.19,3.165,45.207,685.567,0.0,0,0.2999999999999998,-2.975,18.0,44.207,-39.10233333333338,0,0.0,0.0,21.837,34.609,0.0
2023-10-14 19:00:00,19.325,0.0,4.5,61.5,0.0,0.0,7.705,54.866,717.18,0.0,0,-0.3250000000000002,-7.705,19.0,31.612999999999943,-35.811000000000035,0,0.0,0.0,3.165,45.207,0.0
2023-10-14 20:00:00,19.05,0.0,4.375,58.0,0.0,0.0,6.565,66.573,715.063,0.0,0,-0.125,-6.565,20.0,-2.116999999999962,-9.126333333333378,0,0.0,0.0,7.705,54.866,0.0
2023-10-14 21:00:00,18.975,0.0,5.375,63.0,0.0,0.0,4.085,74.219,699.681,0.0,0,1.0,-4.085,21.0,-15.381999999999948,10.960333333333324,0,0.0,0.0,6.565,66.573,0.0
2023-10-14 22:00:00,17.4,1.833,3.8,74.75,0.0,0.0,1.616,71.187,680.41,0.0,0,-1.5750000000000002,-1.616,22.0,-19.271000000000072,17.974666666666735,0,0.0,0.0,4.085,74.219,0.0
2023-10-14 23:00:00,17.575,0.05,5.325,70.5,0.0,0.0,0.076,84.938,647.893,0.0,0,1.5250000000000004,-0.076,23.0,-32.51699999999994,28.10166666666657,0,0.0,0.0,1.616,71.187,0.0
2023-10-15 00:00:00,17.6,0.5,5.175,70.5,0.0,0.0,0.0,82.811,629.232,0.0,0,-0.1500000000000003,0.0,0.0,-18.66100000000005,23.279666666666685,0,0.0,0.0,0.076,84.938,0.0
2023-10-15 01:00:00,17.875,0.0,5.525,69.5,0.0,0.0,0.001,83.298,590.507,0.0,0,0.3500000000000005,-0.001,1.0,-38.72500000000002,32.037000000000035,0,0.0,0.0,0.0,82.811,0.0
2023-10-15 02:00:00,17.975,0.0,5.4,70.0,0.0,0.0,0.0,79.292,557.011,0.0,0,-0.125,0.0,2.0,-33.49599999999998,35.23900000000003,0,0.0,0.0,0.001,83.298,0.0
2023-10-15 03:00:00,17.625,0.0,4.975,70.5,0.0,0.0,0.001,68.057,537.275,0.0,0,-0.4250000000000007,-0.001,3.0,-19.73599999999999,24.32266666666669,0,0.0,0.0,0.0,79.292,0.0
2023-10-15 04:00:00,17.7,0.0,4.675,67.25,0.0,0.0,0.0,64.039,523.619,0.0,0,-0.2999999999999998,0.0,4.0,-13.655999999999947,15.682666666666591,0,0.0,0.0,0.001,68.057,0.0
2023-10-15 05:00:00,17.425,0.0,4.25,68.25,0.0,0.0,0.0,87.097,520.524,0.0,0,-0.4249999999999998,0.0,5.0,-3.095000000000028,6.615333333333297,0,0.0,0.0,0.0,64.039,0.0
2023-10-15 06:00:00,17.1,0.0,4.55,69.0,0.0,0.0,0.679,67.472,533.231,0.0,0,0.2999999999999998,-0.679,6.0,12.706999999999994,-7.439666666666653,0,0.0,0.0,0.0,87.097,0.0
2023-10-15 07:00:00,17.275,0.0,4.625,69.0,0.025,0.015,31.448,51.155,552.274,0.0,0,0.0750000000000001,-31.433,7.0,19.043000000000006,-16.93100000000004,0,0.0,0.0,0.679,67.472,0.0
2023-10-15 08:00:00,18.575,0.0,4.725,67.0,0.575,0.26,111.543,49.57,560.141,0.0,0,0.0999999999999996,-111.283,8.0,7.866999999999962,-11.592333333333272,0,0.0,0.0,31.448,51.155,0.0
2023-10-15 09:00:00,20.45,0.0,4.175,61.5,0.775,0.85,182.166,55.782,552.325,0.0,0,-0.5499999999999998,-181.316,9.0,-7.815999999999917,2.588333333333253,0,0.0,0.0,111.543,49.57,0.0
2023-10-15 10:00:00,21.425,0.0,4.9,56.5,0.9,1.595,230.199,18.935,544.825,12.0,1,0.7250000000000005,-228.604,10.0,-7.5,7.605333333333306,0,0.0,120000000.0,182.166,55.782,0.048166849948956446
2023-10-15 11:00:00,22.1,0.0,5.275,53.5,0.85,2.045,240.628,11.074,544.852,55.0,1,0.375,-238.583,11.0,0.0269999999999299,2.481999999999971,1,12.0,3.5833333034722226,230.199,18.935,0.21851236771320356
2023-10-15 12:00:00,22.575,0.0,5.95,49.75,0.925,2.43,231.007,11.082,536.221,61.0,1,0.6749999999999998,-228.577,12.0,-8.630999999999972,5.744999999999891,1,55.0,0.10909090889256198,240.628,11.074,0.251973447677518
2023-10-15 13:00:00,22.675,0.0,5.65,50.25,0.9,2.375,229.609,12.998,536.626,61.0,1,-0.2999999999999998,-227.234,13.0,0.4049999999999727,2.6070000000000846,1,61.0,0.0,231.007,11.082,0.25143544899717013
2023-10-15 14:00:00,22.55,0.0,5.8,50.5,0.85,2.1,209.628,15.977,540.366,61.0,1,0.1499999999999994,-207.528,14.0,3.740000000000009,-2.628333333333444,1,61.0,0.0,229.609,12.998,0.27038407824720906
2023-10-15 15:00:00,22.15,0.0,5.85,51.75,0.8,1.695,164.036,69.644,550.102,52.0,1,0.0499999999999998,-162.341,15.0,9.73599999999999,-7.737333333333368,1,61.0,-0.1475409833646869,209.628,15.977,0.22252653191435873
2023-10-15 16:00:00,21.875,0.0,5.475,51.75,0.85,1.44,89.655,104.653,574.88,15.0,1,-0.375,-88.215,16.0,24.77800000000002,-19.76400000000001,0,52.0,-0.7115384601701183,164.036,69.644,0.07719702736006906
2023-10-15 17:00:00,20.925,0.0,5.525,56.0,0.725,0.71,18.242,88.366,621.65,0.0,0,0.0500000000000007,-17.532,17.0,46.76999999999998,-39.439333333333366,0,15.0,-0.9999999933333334,89.655,104.653,0.0
2023-10-15 18:00:00,19.95,0.0,4.75,58.0,0.325,0.16,3.043,112.606,673.405,0.0,0,-0.7750000000000004,-2.883,18.0,51.755,-50.09333333333336,0,0.0,0.0,18.242,88.366,0.0
2023-10-15 19:00:00,19.375,0.0,4.825,58.25,0.0,0.005,7.703,107.344,710.236,0.0,0,0.0750000000000001,-7.698,19.0,36.83100000000002,-41.80566666666675,0,0.0,0.0,3.043,112.606,0.0
2023-10-15 20:00:00,18.975,0.0,4.325,59.0,0.0,0.0,6.629,82.379,707.838,0.0,0,-0.5,-6.629,20.0,-2.398000000000025,-10.6783333333334,0,0.0,0.0,7.703,107.344,0.0
2023-10-15 21:00:00,18.375,0.0,3.95,60.5,0.0,0.0,3.856,52.815,692.461,0.0,0,-0.375,-3.856,21.0,-15.376999999999953,11.050666666666643,0,0.0,0.0,6.629,82.379,0.0
2023-10-15 22:00:00,17.925,0.0,3.875,62.75,0.0,0.0,1.718,34.611,666.275,0.0,0,-0.0750000000000001,-1.718,22.0,-26.186000000000035,22.582999999999856,0,0.0,0.0,3.856,52.815,0.0
2023-10-15 23:00:00,17.75,0.0,3.775,62.5,0.0,0.0,0.311,29.997,641.696,0.0,0,-0.1,-0.311,23.0,-24.57899999999995,25.114666666666608,0,0.0,0.0,1.718,34.611,0.0
2023-10-16 00:00:00,17.05,0.0,4.075,63.25,0.0,0.0,0.0,28.907,613.949,0.0,0,0.3000000000000002,0.0,0.0,-27.74700000000007,26.69100000000003,0,0.0,0.0,0.311,29.997,0.0
2023-10-16 01:00:00,17.1,0.0,3.825,60.5,0.0,0.0,0.001,33.418,572.681,0.0,0,-0.25,-0.001,1.0,-41.26799999999992,36.76099999999997,0,0.0,0.0,0.0,28.907,0.0
2023-10-16 02:00:00,16.6,0.0,4.35,61.75,0.0,0.0,0.0,33.071,541.788,0.0,0,0.5249999999999995,0.0,2.0,-30.89300000000003,34.35133333333329,0,0.0,0.0,0.001,33.418,0.0
2023-10-16 03:00:00,16.675,0.0,4.275,62.75,0.0,0.0,0.001,33.056,516.536,0.0,0,-0.0749999999999992,-0.001,3.0,-25.252000000000063,27.132333333333463,0,0.0,0.0,0.0,33.071,0.0
2023-10-16 04:00:00,16.325,0.0,2.825,64.5,0.0,0.0,0.0,52.389,512.264,0.0,0,-1.4500000000000002,0.0,4.0,-4.271999999999935,11.265333333333274,0,0.0,0.0,0.001,33.056,0.0
2023-10-16 05:00:00,15.9,0.0,3.85,66.75,0.0,0.0,0.0,95.81,511.427,0.0,0,1.025,0.0,5.0,-0.8369999999999891,1.981999999999971,0,0.0,0.0,0.0,52.389,0.0
2023-10-16 06:00:00,16.45,0.0,3.825,63.75,0.0,0.0,0.675,106.515,529.645,0.0,0,-0.0249999999999999,-0.675,6.0,18.21799999999996,-11.866333333333388,0,0.0,0.0,0.0,95.81,0.0
2023-10-16 07:00:00,16.4,0.0,3.325,64.75,0.025,0.03,34.73,103.288,564.041,0.0,0,-0.5,-34.7,7.0,34.39600000000007,-29.003333333333444,0,0.0,0.0,0.675,106.515,0.0
2023-10-16 08:00:00,18.175,0.0,4.0,62.25,0.7,0.34,115.365,59.334,598.226,0.0,0,0.6749999999999998,-115.025,8.0,34.184999999999945,-34.2553333333334,0,0.0,0.0,34.73,103.288,0.0
2023-10-16 09:00:00,20.75,0.0,4.475,56.25,0.825,0.9,185.903,70.38,613.494,0.0,0,0.4749999999999996,-185.003,9.0,15.268000000000027,-21.573666666666668,0,0.0,0.0,115.365,59.334,0.0
2023-10-16 10:00:00,21.575,0.0,4.35,58.75,0.925,1.555,215.953,80.722,619.571,0.0,0,-0.125,-214.398,10.0,6.076999999999998,-9.140666666666789,0,0.0,0.0,185.903,70.38,0.0
2023-10-16 11:00:00,22.2,0.0,5.475,57.25,0.8,1.9,245.67,81.258,622.78,0.0,0,1.125,-243.77,11.0,3.2089999999999463,-4.165000000000077,1,0.0,0.0,215.953,80.722,0.0
2023-10-16 12:00:00,22.475,0.0,5.6,55.25,0.8,2.025,266.346,38.236,613.902,23.0,1,0.125,-264.321,12.0,-8.877999999999929,4.848999999999819,1,0.0,230000000.0,245.67,81.258,0.07551332643573377
2023-10-16 13:00:00,22.525,0.0,5.525,54.5,0.85,2.26,268.955,43.068,589.533,79.0,1,-0.0749999999999992,-266.695,13.0,-24.369000000000028,19.20533333333333,1,23.0,2.4347825981096407,266.346,38.236,0.25318646373722886
2023-10-16 14:00:00,22.175,0.0,6.25,53.25,0.825,2.16,226.65,95.865,599.592,82.0,1,0.7249999999999996,-224.49,14.0,10.058999999999967,1.41700000000003,1,79.0,0.03797468349623458,268.955,43.068,0.25425174015030255
2023-10-16 15:00:00,21.55,0.0,6.3,53.75,0.875,1.895,169.384,136.638,618.709,24.0,1,0.0499999999999998,-167.48899999999998,15.0,19.11699999999996,-16.09766666666667,1,82.0,-0.70731707230815,226.65,95.865,0.07842573407192106
2023-10-16 16:00:00,20.7,0.0,6.4,54.0,0.775,1.265,92.001,149.342,641.629,0.0,0,0.1000000000000005,-90.736,16.0,22.92000000000008,-21.652333333333445,0,24.0,-0.9999999958333333,169.384,136.638,0.0
2023-10-16 17:00:00,19.875,0.0,5.65,55.75,0.675,0.63,19.323,140.368,678.451,0.0,0,-0.75,-18.693,17.0,36.822,-32.1880000000001,0,0.0,0.0,92.001,149.342,0.0
2023-10-16 18:00:00,18.35,0.0,5.15,56.75,0.375,0.16,3.149,159.842,719.222,0.0,0,-0.5,-2.989,18.0,40.77099999999996,-39.45466666666664,0,0.0,0.0,19.323,140.368,0.0
2023-10-16 19:00:00,17.55,0.0,4.225,60.75,0.0,0.0,7.622,163.658,740.029,0.0,0,-0.9250000000000008,-7.622,19.0,20.807000000000016,-27.4616666666667,0,0.0,0.0,3.149,159.842,0.0
2023-10-16 20:00:00,17.375,0.0,5.475,61.25,0.0,0.0,6.528,154.567,733.823,0.0,0,1.25,-6.528,20.0,-6.206000000000017,-2.798333333333403,0,0.0,0.0,7.622,163.658,0.0
2023-10-16 21:00:00,16.975,0.0,4.475,62.5,0.0,0.0,4.032,167.183,713.918,0.0,0,-1.0,-4.032,21.0,-19.904999999999973,15.338666666666654,0,0.0,0.0,6.528,154.567,0.0
2023-10-16 22:00:00,16.875,0.0,4.475,62.75,0.0,0.0,1.63,164.23,684.188,0.0,0,0.0,-1.63,22.0,-29.73000000000001,26.45500000000004,0,0.0,0.0,4.032,167.183,0.0
2023-10-16 23:00:00,16.475,0.0,5.6,63.75,0.0,0.0,0.082,156.371,660.004,0.0,0,1.125,-0.082,23.0,-24.18399999999997,26.032666666666728,0,0.0,0.0,1.63,164.23,0.0
2023-10-17 00:00:00,16.275,0.0,4.5,64.0,0.0,0.0,0.0,132.961,629.486,0.0,0,-1.0999999999999996,0.0,0.0,-30.51800000000003,28.40666666666664,0,0.0,0.0,0.082,156.371,0.0
2023-10-17 01:00:00,16.225,0.0,4.825,64.25,0.0,0.0,0.001,124.713,588.464,0.0,0,0.3250000000000002,-0.001,1.0,-41.021999999999935,37.52066666666656,0,0.0,0.0,0.0,132.961,0.0
2023-10-17 02:00:00,16.075,0.0,5.275,65.25,0.0,0.0,0.0,134.13,555.5,0.0,0,0.4500000000000002,0.0,2.0,-32.964000000000055,35.64999999999998,0,0.0,0.0,0.001,124.713,0.0
2023-10-17 03:00:00,15.9,0.0,4.275,66.25,0.0,0.0,0.0,133.526,534.635,0.0,0,-1.0,0.0,3.0,-20.86500000000001,24.898000000000025,0,0.0,0.0,0.0,134.13,0.0
2023-10-17 04:00:00,15.7,0.0,3.4,67.0,0.0,0.0,0.0,124.839,524.339,0.0,0,-0.8750000000000004,0.0,4.0,-10.295999999999935,13.81899999999996,0,0.0,0.0,0.0,133.526,0.0
2023-10-17 05:00:00,15.725,0.0,3.475,67.0,0.0,0.0,0.0,146.862,523.153,0.0,0,0.0750000000000001,0.0,5.0,-1.1860000000000357,4.222666666666669,0,0.0,0.0,0.0,124.839,0.0
2023-10-17 06:00:00,15.65,0.0,3.325,68.0,0.0,0.0,0.811,124.04,535.383,0.0,0,-0.1499999999999999,-0.811,6.0,12.230000000000018,-7.758000000000038,0,0.0,0.0,0.0,146.862,0.0
2023-10-17 07:00:00,15.525,0.0,3.825,69.25,0.025,0.005,40.338,101.222,571.973,0.0,0,0.5,-40.333,7.0,36.58999999999992,-28.46999999999992,0,0.0,0.0,0.811,124.04,0.0
2023-10-17 08:00:00,16.95,0.0,3.775,65.25,0.825,0.385,139.582,135.209,602.138,0.0,0,-0.0500000000000002,-139.197,8.0,30.16500000000008,-32.30666666666684,0,0.0,0.0,40.338,101.222,0.0
2023-10-17 09:00:00,18.55,0.0,4.025,60.5,0.975,1.1,228.018,92.842,605.926,0.0,0,0.2500000000000004,-226.918,9.0,3.788000000000011,-12.580333333333328,0,0.0,0.0,139.582,135.209,0.0
2023-10-17 10:00:00,19.55,0.0,4.25,57.0,0.975,1.8,282.48,26.722,597.31,73.0,1,0.2249999999999996,-280.68,10.0,-8.6160000000001,4.481333333333282,0,0.0,730000000.0,228.018,92.842,0.23609161640736745
2023-10-17 11:00:00,20.1,0.0,4.05,55.5,1.0,2.385,299.969,9.983,581.668,0.0,0,-0.2000000000000001,-297.584,11.0,-15.64199999999994,13.299999999999956,0,73.0,-0.9999999986301371,282.48,26.722,0.0
2023-10-17 12:00:00,20.45,0.0,4.475,53.25,1.0,2.705,289.341,6.816,568.958,146.0,1,0.4249999999999998,-286.636,12.0,-12.710000000000036,13.6873333333333,1,0.0,1460000000.0,299.969,9.983,0.4929817628848949
2023-10-17 13:00:00,20.975,0.0,4.575,53.25,1.0,2.785,282.878,8.428,559.453,148.0,1,0.1000000000000005,-280.093,13.0,-9.504999999999995,10.573333333333268,1,146.0,0.01369863012760368,289.341,6.816,0.5080568198018384
2023-10-17 14:00:00,21.3,0.0,3.85,53.75,1.0,2.615,269.282,22.246,577.791,143.0,1,-0.7250000000000001,-266.667,14.0,18.33800000000008,-9.05700000000013,1,148.0,-0.033783783760956906,282.878,8.428,0.490518920827324
2023-10-17 15:00:00,21.3,0.0,3.775,52.5,1.0,2.23,203.985,46.988,589.56,0.0,0,-0.0750000000000001,-201.755,15.0,11.768999999999892,-13.958666666666772,0,143.0,-0.9999999993006994,269.282,22.246,0.0
2023-10-17 16:00:00,21.125,0.0,3.175,53.5,1.0,1.625,110.601,46.055,623.176,0.0,0,-0.6000000000000001,-108.976,16.0,33.6160000000001,-26.33366666666677,0,0.0,0.0,203.985,46.988,0.0
2023-10-17 17:00:00,20.5,0.0,3.225,57.5,0.95,0.895,21.745,49.433,668.908,0.0,0,0.0500000000000002,-20.85,17.0,45.73199999999997,-41.693333333333385,0,0.0,0.0,110.601,46.055,0.0
2023-10-17 18:00:00,18.95,0.0,3.325,61.75,0.675,0.21,3.071,60.539,714.591,0.0,0,0.1,-2.861,18.0,45.68299999999999,-45.69933333333336,0,0.0,0.0,21.745,49.433,0.0
2023-10-17 19:00:00,18.075,0.0,3.8,66.25,0.0,0.0,7.486,56.486,738.763,0.0,0,0.4749999999999996,-7.486,19.0,24.172000000000025,-31.3423333333335,0,0.0,0.0,3.071,60.539,0.0
2023-10-17 20:00:00,17.475,0.0,3.3,67.25,0.0,0.0,6.624,43.577,733.168,0.0,0,-0.5,-6.624,20.0,-5.595000000000027,-4.327333333333399,0,0.0,0.0,7.486,56.486,0.0
2023-10-17 21:00:00,16.85,0.0,2.4,69.75,0.0,0.0,4.033,37.156,714.45,0.0,0,-0.8999999999999999,-4.033,21.0,-18.71799999999996,14.343666666666763,0,0.0,0.0,6.624,43.577,0.0
2023-10-17 22:00:00,16.425,0.0,2.775,70.0,0.0,0.0,1.713,27.737,684.632,0.0,0,0.375,-1.713,22.0,-29.818000000000097,26.11800000000005,0,0.0,0.0,4.033,37.156,0.0
2023-10-17 23:00:00,15.925,0.0,2.825,72.75,0.0,0.0,0.363,16.517,658.437,0.0,0,0.0500000000000002,-0.363,23.0,-26.194999999999936,27.40266666666662,0,0.0,0.0,1.713,27.737,0.0
2023-10-18 00:00:00,15.65,0.0,3.125,74.75,0.0,0.0,0.0,13.537,630.057,0.0,0,0.2999999999999998,0.0,0.0,-28.379999999999995,27.65166666666664,0,0.0,0.0,0.363,16.517,0.0
2023-10-20 01:00:00,19.9,0.9,4.5,85.75,0.0,0.0,0.001,69.206,596.57,0.0,0,1.375,-0.001,1.0,-33.486999999999966,31.784666666666567,0,0.0,0.0,0.0,13.537,0.0
2023-10-20 02:00:00,18.625,3.967,6.0,84.0,0.0,0.0,0.001,129.707,560.56,0.0,0,1.5,-0.001,2.0,-36.010000000000105,35.16899999999998,0,0.0,0.0,0.001,69.206,0.0
2023-10-20 03:00:00,17.6,0.7,4.25,75.5,0.0,0.0,0.001,144.746,543.706,0.0,0,-1.75,-0.001,3.0,-16.853999999999928,23.239333333333207,0,0.0,0.0,0.001,129.707,0.0
2023-10-20 04:00:00,17.375,0.0,5.5,70.75,0.0,0.0,0.0,185.006,521.878,0.0,0,1.25,0.0,4.0,-21.82799999999997,20.169999999999845,0,0.0,0.0,0.001,144.746,0.0
2023-10-20 05:00:00,16.9,0.0,5.425,70.25,0.0,0.0,0.0,218.545,521.191,0.0,0,-0.0750000000000001,0.0,5.0,-0.6870000000000118,7.734000000000037,0,0.0,0.0,0.0,185.006,0.0
2023-10-20 06:00:00,16.55,0.0,5.825,76.0,0.0,0.0,0.02,219.57,540.268,0.0,0,0.4000000000000003,-0.02,6.0,19.077,-12.489000000000033,0,0.0,0.0,0.0,218.545,0.0
2023-10-20 07:00:00,16.4,0.0,4.65,72.75,0.0,0.0,3.56,181.352,575.514,0.0,0,-1.1749999999999998,-3.56,7.0,35.24599999999998,-29.8563333333334,0,0.0,0.0,0.02,219.57,0.0
2023-10-20 08:00:00,16.325,0.0,5.325,73.0,0.0,0.075,25.333,201.892,627.073,0.0,0,0.6749999999999998,-25.258,8.0,51.55899999999997,-46.12133333333327,0,0.0,0.0,3.56,181.352,0.0
2023-10-20 09:00:00,16.15,0.0,5.225,69.25,0.025,0.355,59.61,221.455,663.303,0.0,0,-0.1000000000000005,-59.255,9.0,36.23000000000002,-41.33966666666674,0,0.0,0.0,25.333,201.892,0.0
2023-10-20 10:00:00,16.3,0.0,5.125,66.5,0.1,0.85,67.49,187.428,679.374,0.0,0,-0.0999999999999996,-66.64,10.0,16.071000000000026,-22.79066666666677,0,0.0,0.0,59.61,221.455,0.0
2023-10-20 11:00:00,16.425,0.0,5.325,55.25,0.025,0.835,102.414,174.537,686.549,0.0,0,0.2000000000000001,-101.579,11.0,7.1749999999999545,-10.140333333333388,0,0.0,0.0,67.49,187.428,0.0
2023-10-20 12:00:00,17.175,0.0,4.125,52.0,0.05,1.29,180.678,166.126,658.426,0.0,0,-1.2000000000000002,-179.388,12.0,-28.122999999999934,16.356999999999857,0,0.0,0.0,102.414,174.537,0.0
2023-10-20 13:00:00,18.225,0.0,5.2,50.75,0.55,2.32,270.457,88.486,596.286,16.0,1,1.0750000000000002,-268.137,13.0,-62.1400000000001,50.801000000000045,1,0.0,160000000.0,180.678,166.126,0.04457532253182948
2023-10-20 14:00:00,18.725,0.0,6.5,44.0,0.85,2.56,246.683,113.122,580.856,108.0,1,1.2999999999999998,-244.123,14.0,-15.42999999999995,31.0,1,16.0,5.7499999640625,270.457,88.486,0.3001625879851134
2023-10-20 15:00:00,18.55,0.0,6.1,44.0,0.85,2.04,180.952,177.395,582.299,87.0,1,-0.4000000000000003,-178.912,15.0,1.4429999999999836,4.181333333333328,1,108.0,-0.1944444442644033,246.683,113.122,0.24278143803554056
2023-10-20 16:00:00,18.0,0.0,6.525,43.5,0.825,1.355,83.903,209.753,618.935,19.0,1,0.4250000000000007,-82.548,16.0,36.63599999999997,-24.905000000000086,1,87.0,-0.7816091945038975,180.952,177.395,0.06470155553957638
2023-10-20 17:00:00,17.125,0.0,6.3,44.75,0.6,0.65,14.417,203.459,670.26,0.0,0,-0.2250000000000005,-13.767,17.0,51.325000000000045,-46.428666666666686,0,19.0,-0.9999999947368421,83.903,209.753,0.0
2023-10-20 18:00:00,16.175,0.0,7.175,46.5,0.175,0.085,3.128,194.646,712.778,0.0,0,0.875,-3.043,18.0,42.51800000000003,-45.45366666666678,0,0.0,0.0,14.417,203.459,0.0
2023-10-20 19:00:00,15.625,0.0,5.325,48.75,0.0,0.0,7.546,199.864,729.634,0.0,0,-1.85,-7.546,19.0,16.855999999999995,-25.409999999999968,0,0.0,0.0,3.128,194.646,0.0
2023-10-20 20:00:00,15.375,0.0,6.125,47.75,0.0,0.0,6.123,186.469,722.444,0.0,0,0.7999999999999998,-6.123,20.0,-7.190000000000055,-0.825333333333333,0,0.0,0.0,7.546,199.864,0.0
2023-10-20 21:00:00,15.2,0.0,6.775,51.25,0.0,0.0,2.967,185.578,701.958,0.0,0,0.6500000000000004,-2.967,21.0,-20.48599999999999,16.054000000000087,0,0.0,0.0,6.123,186.469,0.0
2023-10-20 22:00:00,14.95,0.0,6.125,50.0,0.0,0.0,0.918,195.215,683.055,0.0,0,-0.6500000000000004,-0.918,22.0,-18.90300000000002,19.43066666666664,0,0.0,0.0,2.967,185.578,0.0
2023-10-20 23:00:00,14.7,0.0,6.75,51.5,0.0,0.0,0.0,189.929,651.072,0.0,0,0.625,0.0,23.0,-31.982999999999947,27.623000000000047,0,0.0,0.0,0.918,195.215,0.0
2023-10-21 00:00:00,14.525,0.0,6.05,50.75,0.0,0.0,0.0,171.043,638.87,0.0,0,-0.7000000000000002,0.0,0.0,-12.201999999999998,18.795666666666648,0,0.0,0.0,0.0,189.929,0.0
2023-10-21 01:00:00,14.575,0.0,6.075,50.25,0.0,0.0,0.001,150.671,597.125,0.0,0,0.0250000000000003,-0.001,1.0,-41.745000000000005,31.897333333333336,0,0.0,0.0,0.0,171.043,0.0
2023-10-21 02:00:00,14.85,0.0,4.975,53.5,0.0,0.0,0.0,150.252,564.493,0.0,0,-1.1000000000000003,0.0,2.0,-32.63199999999995,35.66966666666656,0,0.0,0.0,0.001,150.671,0.0
2023-10-21 03:00:00,15.05,0.0,4.725,53.25,0.0,0.0,0.0,138.308,543.072,0.0,0,-0.25,0.0,3.0,-21.42100000000005,25.15800000000001,0,0.0,0.0,0.0,150.252,0.0
2023-10-21 04:00:00,15.075,0.0,4.625,54.0,0.0,0.0,0.0,135.422,526.014,0.0,0,-0.0999999999999996,0.0,4.0,-17.057999999999993,18.512333333333345,0,0.0,0.0,0.0,138.308,0.0
2023-10-21 05:00:00,14.9,0.0,5.075,56.25,0.0,0.0,0.0,132.261,525.554,0.0,0,0.4500000000000002,0.0,5.0,-0.4600000000000364,5.992666666666651,0,0.0,0.0,0.0,135.422,0.0
2023-10-21 06:00:00,14.65,0.0,4.45,56.5,0.0,0.0,0.596,117.746,539.119,0.0,0,-0.625,-0.596,6.0,13.565000000000056,-8.8900000000001,0,0.0,0.0,0.0,132.261,0.0
2023-10-21 07:00:00,14.45,0.0,4.15,57.5,0.0,0.005,36.055,95.395,561.009,0.0,0,-0.2999999999999998,-36.05,7.0,21.889999999999983,-19.115000000000123,0,0.0,0.0,0.596,117.746,0.0
2023-10-21 08:00:00,14.95,0.0,3.675,55.0,0.7,0.365,135.77,72.375,573.621,0.0,0,-0.4750000000000005,-135.405,8.0,12.611999999999966,-15.704666666666752,0,0.0,0.0,36.055,95.395,0.0
2023-10-21 09:00:00,16.2,0.0,3.825,50.0,0.9,0.985,229.715,57.726,563.044,0.0,0,0.1500000000000003,-228.73,9.0,-10.576999999999998,2.847333333333381,0,0.0,0.0,135.77,72.375,0.0
2023-10-21 10:00:00,16.95,0.0,3.125,43.5,1.0,1.805,290.248,30.251,540.165,0.0,0,-0.7000000000000002,-288.443,10.0,-22.87900000000002,18.778333333333308,0,0.0,0.0,229.715,57.726,0.0
2023-10-21 11:00:00,17.55,0.0,2.775,43.0,1.0,2.395,317.551,7.407,524.441,0.0,0,-0.3500000000000001,-315.156,11.0,-15.723999999999933,18.10899999999981,0,0.0,0.0,290.248,30.251,0.0
2023-10-21 12:00:00,17.9,0.0,3.2,41.0,1.0,2.72,314.472,7.226,509.739,19.0,1,0.4250000000000002,-311.75199999999995,12.0,-14.702000000000057,15.042666666666662,1,0.0,190000000.0,317.551,7.407,0.059061604343495576
2023-10-21 13:00:00,18.95,0.0,3.55,39.5,1.0,2.8,297.311,13.956,500.776,19.0,1,0.3499999999999996,-294.511,13.0,-8.962999999999965,10.875999999999976,1,19.0,0.0,314.472,7.226,0.0610408427295406
2023-10-21 14:00:00,19.775,0.0,4.55,38.0,1.0,2.61,264.737,51.498,513.491,19.0,1,1.0,-262.127,14.0,12.714999999999977,-5.489000000000033,1,19.0,0.0,297.311,13.956,0.06008190109884044
2023-10-21 15:00:00,19.8,0.0,5.6,40.75,1.0,2.14,196.909,95.499,532.276,8.0,1,1.0499999999999998,-194.769,15.0,18.784999999999968,-16.76166666666677,1,19.0,-0.5789473653739612,264.737,51.498,0.027359032575251345
2023-10-21 16:00:00,18.85,0.0,5.65,47.25,0.95,1.515,99.949,103.15,570.403,0.0,0,0.0500000000000007,-98.434,16.0,38.12700000000007,-31.679666666666662,0,8.0,-0.9999999875000002,196.909,95.499,0.0
2023-10-21 17:00:00,18.15,0.0,5.55,48.5,0.9,0.82,16.807,88.315,616.746,0.0,0,-0.1000000000000005,-15.986999999999998,17.0,46.34299999999996,-43.60433333333333,0,0.0,0.0,99.949,103.15,0.0
2023-10-21 18:00:00,16.85,0.0,4.925,55.25,0.425,0.17,3.042,97.673,671.8,0.0,0,-0.625,-2.872,18.0,55.05399999999997,-52.15033333333338,0,0.0,0.0,16.807,88.315,0.0
